Packet #,Jitter(ms),,,,,
47474,2.425018433,322.221159,585.792,,OK,
47476,2.352541156,320.955777,499.008,,OK,
47478,2.280914272,322.162288,509.856,,OK,
47480,2.149781005,322.34507,520.704,,OK,
47482,2.408158747,316.0612451,531.552,,OK,
47484,2.629964194,322.018291,531.552,,OK,
47486,2.519826939,321.1505229,542.4,,OK,
47488,2.41146481,321.9365558,542.4,,OK,
47490,2.752547579,314.0677667,553.248,,OK,
47492,3.087212536,322.1749536,564.096,,OK,
47494,3.005990947,320.3872864,564.096,,OK,
47496,2.905696693,321.7885693,574.944,,OK,
47498,2.72505022,321.7732162,574.944,,OK,
47500,2.589587025,321.2155771,585.792,,OK,
47502,2.768622656,315.76142,596.64,,OK,
47504,2.970979358,321.7677499,596.64,,OK,
47506,2.933983377,319.3887062,607.488,,OK,
47508,2.842289534,320.8555881,618.336,,OK,
47510,2.674362376,321.0110431,629.184,,OK,
47512,2.54284347,321.581103,629.184,,OK,
47514,2.419883503,321.005619,640.032,,OK,
47516,2.600808041,315.6909429,650.88,,OK,
47518,2.841045782,322.1355548,661.728,,OK,
47520,3.811577045,303.7660088,661.728,,OK,
47522,5.8525623,267.2986677,661.728,,OK,
47524,6.143032093,277.7987467,672.576,,OK,
47526,5.794847581,278.3708266,683.424,,OK,
47528,5.898540162,285.8247554,694.272,,OK,
47530,6.142305465,295.6235404,705.12,,OK,
47532,6.395860054,305.8227193,715.968,,OK,
47534,6.443855106,312.9865002,715.968,,OK,
47536,6.581428099,321.6315232,726.816,,OK,
47538,6.246891912,320.4026741,726.816,,OK,
47540,5.96060523,322.0689791,726.816,,OK,
47542,5.618476654,321.5824311,705.12,,OK,
47544,5.349798015,320.2628127,661.728,,OK,
47548,5.143424806,322.3106393,618.336,,OK,
47550,4.879463964,321.390588,596.64,,OK,
47552,5.077646119,313.3402096,596.64,,OK,
47554,5.310099542,322.1371104,596.64,,OK,
47556,5.116267203,319.9283283,596.64,,OK,
47558,4.893747857,321.484286,564.096,,OK,
47560,4.61681131,321.9470491,564.096,,OK,
47562,4.333143555,322.0251763,564.096,,OK,
47564,4.086500006,321.6383296,564.096,,OK,
47566,3.88251095,322.4610047,574.944,,OK,
47568,3.698257509,321.5265488,564.096,,OK,
47570,3.494832651,321.083089,564.096,,OK,
47572,3.332002492,321.9726391,564.096,,OK,
47574,3.127273947,321.9162933,574.944,,OK,
47576,2.939363645,322.0370024,574.944,,OK,
47578,2.782815306,322.4715927,574.944,,OK,
47580,3.319727468,311.0981828,564.096,,OK,
47582,3.663959702,319.925626,574.944,,OK,
47584,3.589661915,322.4008211,574.944,,OK,
47586,3.479243094,320.5778603,574.944,,OK,
47588,3.318186283,321.4801944,574.944,,OK,
47590,3.142629779,321.9894767,574.944,,OK,
47592,2.969149911,321.6225248,574.944,,OK,
47594,2.790274903,321.515375,585.792,,OK,
47596,2.623182978,321.6321791,585.792,,OK,
47598,2.474150139,321.3935216,585.792,,OK,
47600,2.341058755,321.7382096,574.944,,OK,
47602,2.236487028,321.0702984,564.096,,OK,
47604,2.120600894,321.4526073,553.248,,OK,
47606,1.989712144,321.4789882,531.552,,OK,
47608,1.898164065,320.9540453,509.856,,OK,
47610,1.814370263,321.5115086,509.856,,OK,
47612,1.737505614,320.9269727,520.704,,OK,
47614,1.720009812,319.4693999,509.856,,OK,
47616,1.716788747,317.8009271,520.704,,OK,
47618,3.863285687,281.7401873,520.704,,OK,
47620,3.869541095,285.7035596,531.552,,OK,
47622,3.978099478,291.3100348,542.4,,OK,
47624,4.1848629,298.596349,553.248,,OK,
47626,4.363236975,305.6351971,564.096,,OK,
47628,4.592680678,313.6695333,553.248,,OK,
47630,4.828261025,322.0314996,564.096,,OK,
47632,5.319342572,309.3459338,520.704,,OK,
47634,5.441686425,316.622778,520.704,,OK,
47636,5.411070975,321.5746172,531.552,,OK,
47638,5.201722212,319.5131264,531.552,,OK,
47640,4.977066644,321.1203596,531.552,,OK,
47642,4.677459367,321.3037098,542.4,,OK,
47644,4.44514658,320.343255,542.4,,OK,
47646,4.207344996,320.9835762,553.248,,OK,
47648,4.001303572,321.8942584,564.096,,OK,
47650,4.072645321,316.7514869,574.944,,OK,
47654,4.159145301,322.2081319,574.944,,OK,
47656,3.965744789,321.1433948,574.944,,OK,
47658,3.843512872,319.1333607,585.792,,OK,
47660,4.016470942,312.5225187,585.792,,OK,
47662,4.15966146,318.8300379,585.792,,OK,
47664,4.100617035,322.0449886,585.792,,OK,
47666,3.868486734,321.6584563,596.64,,OK,
47668,3.662252272,321.089721,596.64,,OK,
47670,3.480577741,321.8451808,564.096,,OK,
47672,3.305341917,321.1683762,564.096,,OK,
47674,3.131016762,321.6845157,564.096,,OK,
47676,2.954868249,321.3718751,564.096,,OK,
47678,2.771469699,321.3923666,564.096,,OK,
47680,2.627062058,321.853314,564.096,,OK,
47682,2.543252152,320.5672104,553.248,,OK,
47684,2.62968974,316.6409569,564.096,,OK,
47686,2.809578346,322.1488643,574.944,,OK,
47688,2.749177609,320.3056978,553.248,,OK,
47690,2.612579661,320.8693082,553.248,,OK,
47692,2.467594085,321.1621187,553.248,,OK,
47694,2.38961117,322.3819861,553.248,,OK,
47696,2.340860382,320.7723876,553.248,,OK,
47698,2.230106698,321.341189,553.248,,OK,
47700,2.730364057,311.1069646,553.248,,OK,
47702,3.082339332,319.468933,564.096,,OK,
47704,3.068760651,322.3340134,564.096,,OK,
47706,2.94744027,321.2063789,574.944,,OK,
47708,2.825354969,322.2004543,585.792,,OK,
47710,2.792625332,319.8987736,585.792,,OK,
47712,2.736374735,321.7913893,585.792,,OK,
47714,2.644668453,320.5223151,596.64,,OK,
47716,2.647373251,317.8343699,596.64,,OK,
47718,2.720446784,321.6509197,596.64,,OK,
47720,2.636258686,320.2774824,564.096,,OK,
47722,2.485373039,320.0553941,564.096,,OK,
47724,2.456377703,322.0768418,574.944,,OK,
47726,2.315821618,321.8693614,585.792,,OK,
47728,2.194500294,321.494681,596.64,,OK,
47730,2.05839263,321.5114587,596.64,,OK,
47732,1.944995174,321.2674253,574.944,,OK,
47734,1.885461392,322.25988,553.248,,OK,
47736,1.826951139,321.3105827,564.096,,OK,
47738,1.713617297,321.3241923,553.248,,OK,
47740,1.611643431,321.2421569,553.248,,OK,
47742,1.567370633,322.1454356,553.248,,OK,
47744,1.485049427,321.8952042,553.248,,OK,
47746,1.393256921,321.8788349,553.248,,OK,
47748,1.334261468,322.3281646,542.4,,OK,
47750,1.301961459,321.5107032,542.4,,OK,
47752,1.24079216,321.8339559,553.248,,OK,
47754,1.28474099,319.8899824,564.096,,OK,
47756,1.30425847,321.4870031,564.096,,OK,
47758,1.257035857,322.0356998,574.944,,OK,
47762,1.278992623,320.4273557,574.944,,OK,
47764,1.271584272,321.5878147,574.944,,OK,
47766,1.728339949,313.0081396,574.944,,OK,
47768,1.628870008,313.1449604,574.944,,OK,
47770,2.106865861,322.4217641,574.944,,OK,
47772,2.011120106,321.8468303,585.792,,OK,
47774,1.908426391,321.4788097,585.792,,OK,
47776,1.798679006,321.6312779,596.64,,OK,
47778,2.981810672,300.9024922,596.64,,OK,
47780,3.509502213,312.3273676,607.488,,OK,
47782,4.494269374,293.0615908,618.336,,OK,
47784,4.718508559,301.1436871,629.184,,OK,
47786,5.204965857,313.6455124,640.032,,OK,
47788,5.190903567,318.6254817,640.032,,OK,
47790,5.09577324,322.2943,650.88,,OK,
47792,4.816814961,321.6618592,661.728,,OK,
47794,4.55279238,321.0694056,661.728,,OK,
47796,4.31471769,321.8130029,661.728,,OK,
47798,4.048877945,321.7517211,661.728,,OK,
47800,3.826245803,321.2649574,661.728,,OK,
47802,3.631154829,321.9697477,640.032,,OK,
47804,3.492838826,320.5516489,607.488,,OK,
47806,3.371779538,322.1075391,585.792,,OK,
47808,3.169826178,321.9670133,564.096,,OK,
47810,2.985451091,321.7471886,542.4,,OK,
47812,2.816327884,321.4677088,542.4,,OK,
47814,2.663091523,321.1031627,542.4,,OK,
47816,2.535223171,321.7203606,553.248,,OK,
47818,2.48946323,319.9172964,553.248,,OK,
47820,2.383103583,320.7050053,564.096,,OK,
47822,2.275208102,321.3617812,564.096,,OK,
47824,2.16882554,320.7886941,574.944,,OK,
47826,2.089919139,319.882371,574.944,,OK,
47828,2.091759935,322.0017429,585.792,,OK,
47830,5.145993259,271.0422498,531.552,,OK,
47832,5.907410861,288.3709247,542.4,,OK,
47834,6.527054994,304.1926417,553.248,,OK,
47836,6.482619245,310.0087247,564.096,,OK,
47838,6.621506855,318.7135457,564.096,,OK,
47840,6.381969864,321.5024607,574.944,,OK,
47842,6.02400756,320.8478877,574.944,,OK,
47844,5.707070268,321.8008986,574.944,,OK,
47846,5.385281376,322.3593466,574.944,,OK,
47848,5.113825352,321.3173616,574.944,,OK,
47850,4.803758955,321.4701246,574.944,,OK,
47852,4.566403771,320.4640486,574.944,,OK,
47854,4.338162223,321.3785876,574.944,,OK,
47856,4.078423639,321.5609324,574.944,,OK,
47858,3.878822224,320.6761314,574.944,,OK,
47860,3.673532835,321.2703234,574.944,,OK,
47862,4.139888908,310.1350934,574.944,,OK,
47864,4.308362101,316.9705534,574.944,,OK,
47866,4.098761414,316.0158023,574.944,,OK,
47870,3.971662451,313.9506243,585.792,,OK,
47872,4.107183923,320.0906303,596.64,,OK,
47874,3.93628399,321.4634153,607.488,,OK,
47876,3.704090741,321.2422233,618.336,,OK,
47878,3.485784611,321.0310307,618.336,,OK,
47880,3.370717128,319.3863258,618.336,,OK,
47882,4.150596551,303.5375379,607.488,,OK,
47884,4.938088336,320.288003,607.488,,OK,
47886,4.697789815,319.194691,585.792,,OK,
47888,4.435500688,319.6958548,596.64,,OK,
47890,4.276607325,321.5890617,607.488,,OK,
47892,4.030611444,321.2483884,596.64,,OK,
47894,4.935987111,302.7317663,607.488,,OK,
47896,5.254033527,312.7564961,618.336,,OK,
47898,5.495672362,321.876751,618.336,,OK,
47900,5.169641916,321.5975658,607.488,,OK,
47902,5.145557116,316.8132807,596.64,,OK,
47904,4.953737095,318.8897174,607.488,,OK,
47906,4.658065783,318.6667213,607.488,,OK,
47908,4.466738345,320.2635481,607.488,,OK,
47910,4.221228754,320.802133,607.488,,OK,
47912,4.157781784,317.5960558,607.488,,OK,
47914,4.182897728,322.1556927,618.336,,OK,
47916,4.001367634,320.8772764,618.336,,OK,
47918,3.764920018,321.0954822,629.184,,OK,
47920,3.59531876,322.1467821,640.032,,OK,
47922,3.420978136,321.3409133,640.032,,OK,
47924,3.221209724,321.5655969,640.032,,OK,
47926,3.140226394,319.6401204,640.032,,OK,
47928,3.055867342,321.430602,640.032,,OK,
47930,2.945970716,320.1330807,640.032,,OK,
47932,2.847112519,321.4973202,629.184,,OK,
47934,2.761420549,320.0212792,629.184,,OK,
47936,2.612766667,320.4042377,618.336,,OK,
47938,2.527787216,321.6573331,618.336,,OK,
47940,2.382820237,321.4490176,618.336,,OK,
47942,2.279504368,322.1787839,607.488,,OK,
47944,3.160256067,305.8072523,618.336,,OK,
47946,3.990632466,322.2535308,629.184,,OK,
47948,5.244652472,298.1985782,553.248,,OK,
47950,5.85398081,313.1924841,564.096,,OK,
47952,6.045101086,322.1043893,574.944,,OK,
47954,5.684759317,321.8247566,574.944,,OK,
47956,5.351282998,322.1738948,574.944,,OK,
47958,5.046589547,321.697707,574.944,,OK,
47960,4.757984311,321.2688012,574.944,,OK,
47962,4.527489993,322.3388764,574.944,,OK,
47964,4.25956273,322.0982227,574.944,,OK,
47966,4.007955233,321.8643799,574.944,,OK,
47968,3.964416142,318.5530501,574.944,,OK,
47970,3.869513834,320.9990293,585.792,,OK,
47972,3.699704171,322.1515886,574.944,,OK,
47974,3.534304834,321.0982738,574.944,,OK,
47978,3.351658358,321.710235,564.096,,OK,
47980,3.152960128,321.5377483,564.096,,OK,
47982,2.985188543,321.0691336,564.096,,OK,
47984,2.820405933,320.7204668,574.944,,OK,
47986,2.705848576,321.707955,585.792,,OK,
47988,2.551012964,321.4794762,596.64,,OK,
47990,2.395223056,321.5378507,596.64,,OK,
47992,2.267660115,321.1836347,607.488,,OK,
47994,4.478393115,283.5442466,607.488,,OK,
47996,5.376628795,302.3944106,618.336,,OK,
47998,6.249056933,321.7298896,629.184,,OK,
48000,5.874884618,321.9921894,629.184,,OK,
48002,5.643573767,319.8182784,640.032,,OK,
48004,5.428329719,322.0179474,640.032,,OK,
48006,5.143032118,321.1543793,640.032,,OK,
48008,4.850890986,320.6856053,629.184,,OK,
48010,4.564794258,320.9589487,629.184,,OK,
48012,4.35010836,322.0887686,640.032,,OK,
48014,4.105172157,321.6576394,618.336,,OK,
48016,3.914492216,320.6033463,618.336,,OK,
48018,3.721548571,321.4307402,618.336,,OK,
48020,3.542554104,320.5731031,618.336,,OK,
48022,3.436316029,322.415848,607.488,,OK,
48024,3.294516034,321.2483319,607.488,,OK,
48026,3.109806101,320.9091748,607.488,,OK,
48028,2.983417275,321.9967597,607.488,,OK,
48030,2.936410328,319.7654536,596.64,,OK,
48032,2.84524705,321.2432514,596.64,,OK,
48034,2.699479491,320.7302853,596.64,,OK,
48036,2.533210516,320.7694612,607.488,,OK,
48038,2.455114602,322.0531371,618.336,,OK,
48040,2.515491051,318.6319993,618.336,,OK,
48042,2.465154922,320.3421123,629.184,,OK,
48044,2.779151372,312.8530142,629.184,,OK,
48046,3.168283973,321.8582872,640.032,,OK,
48048,3.024919288,320.9838382,640.032,,OK,
48050,3.368144777,312.4673111,650.88,,OK,
48052,3.736430166,321.7280221,650.88,,OK,
48054,3.53386453,322.2234021,661.728,,OK,
48056,3.376613747,321.2055501,661.728,,OK,
48058,3.183846457,320.913213,672.576,,OK,
48060,3.040039554,321.796149,672.576,,OK,
48062,2.971704783,319.8494658,672.576,,OK,
48064,2.896209269,321.6132423,683.424,,OK,
48066,2.75439153,320.9861169,683.424,,OK,
48068,2.596202976,321.2094916,694.272,,OK,
48070,2.447148005,320.9981681,694.272,,OK,
48072,2.314318533,320.6762917,705.12,,OK,
48074,2.259487784,322.1133182,705.12,,OK,
48076,2.156823756,321.4964549,715.968,,OK,
48078,2.046879306,321.8941674,726.816,,OK,
48080,1.989177752,320.770513,737.664,,OK,
48082,1.907228684,321.4485057,726.816,,OK,
48084,1.841815926,322.3091302,737.664,,OK,
48086,1.769620146,321.6224468,748.512,,OK,
48088,1.664269359,321.7064543,759.36,,OK,
48090,1.642913732,320.383875,748.512,,OK,
48092,1.635728284,321.9118216,748.512,,OK,
48094,1.549084856,321.6623881,737.664,,OK,
48096,1.494512365,320.9864631,737.664,,OK,
48098,1.442288995,321.6454016,737.664,,OK,
48100,1.424040836,320.4950831,726.816,,OK,
48102,1.380377881,321.2205167,726.816,,OK,
48104,1.305800479,321.4076561,715.968,,OK,
48106,1.270748352,320.6626897,715.968,,OK,
48110,1.262136552,319.5297301,705.12,,OK,
48112,1.304757802,321.4738067,705.12,,OK,
48114,1.26377553,320.8247652,705.12,,OK,
48116,1.193256656,320.6892917,694.272,,OK,
48118,1.14182015,321.0595642,694.272,,OK,
48120,1.118474543,321.8278547,694.272,,OK,
48122,1.110574975,320.8357732,694.272,,OK,
48124,1.751581136,309.4690997,705.12,,OK,
48126,2.296520634,319.9397128,715.968,,OK,
48128,2.220697671,321.023066,694.272,,OK,
48130,2.109133935,320.5873881,694.272,,OK,
48132,2.086699321,322.3375682,694.272,,OK,
48134,2.019260537,321.3298894,694.272,,OK,
48136,2.008305871,319.4859036,683.424,,OK,
48138,2.021952949,321.7125627,683.424,,OK,
48140,1.944646876,320.9275069,672.576,,OK,
48142,1.905933849,322.2527453,672.576,,OK,
48144,1.890500386,320.5937469,672.576,,OK,
48146,1.788469834,320.8517584,672.576,,OK,
48148,1.697292442,321.18139,672.576,,OK,
48150,1.622625254,321.6840074,683.424,,OK,
48152,1.525454641,321.616112,683.424,,OK,
48154,1.472836261,322.2996726,683.424,,OK,
48156,1.392155335,322.1177311,683.424,,OK,
48158,1.373603224,321.0224096,683.424,,OK,
48160,1.344460307,321.9297261,683.424,,OK,
48162,1.282552065,321.5757977,683.424,,OK,
48164,1.246936034,322.2884932,694.272,,OK,
48166,1.182195691,322.0774027,694.272,,OK,
48168,1.111601495,322.1300912,694.272,,OK,
48170,1.194547867,319.6913478,694.272,,OK,
48172,1.161281285,320.3536303,705.12,,OK,
48174,1.180608684,321.82415,705.12,,OK,
48176,1.128378947,321.4792171,694.272,,OK,
48178,1.161998388,319.8129271,694.272,,OK,
48180,1.214691245,321.8180112,683.424,,OK,
48182,1.156911674,322.1082293,683.424,,OK,
48184,1.11219232,321.6668273,683.424,,OK,
48186,1.061383105,321.3675824,672.576,,OK,
48188,1.015925411,321.7016424,661.728,,OK,
48190,0.961243976,321.8426649,650.88,,OK,
48192,0.911915575,322.0146544,661.728,,OK,
48194,0.855237948,322.019728,661.728,,OK,
48196,0.83501291,321.4880907,661.728,,OK,
48198,0.817801818,320.9284552,661.728,,OK,
48200,0.818648857,320.0971008,661.728,,OK,
48202,0.860909214,321.5919153,661.728,,OK,
48204,0.951066353,319.2884919,672.576,,OK,
48206,1.082185491,322.3374644,672.576,,OK,
48208,1.055120043,321.6883261,672.576,,OK,
48210,1.029577068,321.0418937,672.576,,OK,
48212,1.044470099,322.3097592,672.576,,OK,
48214,1.037284058,321.3802658,683.424,,OK,
48216,1.023641027,322.1992613,683.424,,OK,
48218,0.970175553,322.0310679,683.424,,OK,
48220,1.002076789,320.5504726,683.424,,OK,
48222,0.980443962,321.2064241,683.424,,OK,
48224,0.933137561,321.4299657,694.272,,OK,
48226,0.887783186,321.6374332,694.272,,OK,
48228,0.851623827,321.3281998,694.272,,OK,
48230,0.816238685,321.6136613,705.12,,OK,
48232,0.780329774,321.3719652,694.272,,OK,
48236,0.768822962,321.968186,672.576,,OK,
48238,0.826832291,320.2712138,661.728,,OK,
48240,0.796212634,320.6081316,640.032,,OK,
48242,0.795916018,321.3995983,640.032,,OK,
48244,0.839870572,319.9004094,629.184,,OK,
48246,0.940757766,322.3544751,618.336,,OK,
48248,1.005102176,320.3842068,607.488,,OK,
48250,1.014076151,321.5328926,607.488,,OK,
48252,0.995970433,322.2572772,596.64,,OK,
48254,1.067856587,320.1111283,574.944,,OK,
48256,1.139647974,322.3276471,585.792,,OK,
48258,1.14444567,321.111236,585.792,,OK,
48260,1.073257454,321.1058018,585.792,,OK,
48262,1.071141669,322.1452067,596.64,,OK,
48264,1.052730697,321.3686406,596.64,,OK,
48266,0.991700577,321.4448893,607.488,,OK,
48268,0.938834409,321.5907312,607.488,,OK,
48270,0.898704557,321.887488,607.488,,OK,
48272,0.865510404,321.5198899,618.336,,OK,
48274,0.846729955,320.9548667,618.336,,OK,
48276,0.832459638,321.5732716,629.184,,OK,
48278,0.788487737,321.4443623,629.184,,OK,
48280,0.752013823,321.2394572,629.184,,OK,
48282,0.750193077,321.9623391,640.032,,OK,
48284,0.713209996,322.1208029,640.032,,OK,
48286,0.701218503,321.5994568,650.88,,OK,
48288,0.669223798,321.4101536,650.88,,OK,
48290,0.629965693,321.3690594,650.88,,OK,
48292,0.590645351,321.3682192,661.728,,OK,
48294,0.612087648,320.4344971,661.728,,OK,
48296,0.665783282,321.9057149,672.576,,OK,
48298,0.654446271,321.4213238,672.576,,OK,
48300,0.639896747,321.8429777,683.424,,OK,
48302,0.619481624,322.1562324,683.424,,OK,
48304,0.643537842,321.1518513,694.272,,OK,
48306,0.669413838,322.2094051,705.12,,OK,
48308,0.78118898,319.751589,705.12,,OK,
48310,0.88177553,322.1421628,715.968,,OK,
48312,0.922971184,320.6012568,726.816,,OK,
48314,0.91895543,321.4599759,715.968,,OK,
48316,0.88466466,321.830279,715.968,,OK,
48318,0.861290112,321.3196071,705.12,,OK,
48320,0.850837993,322.0136633,705.12,,OK,
48322,0.803637174,321.9180384,672.576,,OK,
48324,0.801966712,321.1411287,672.576,,OK,
48326,0.763725925,321.3312428,672.576,,OK,
48328,0.743766228,320.886872,683.424,,OK,
48330,0.710390103,321.0966202,683.424,,OK,
48332,3.38217002,277.6377514,640.032,,OK,
48334,3.26414547,279.1315287,640.032,,OK,
48336,3.373579385,284.1466168,650.88,,OK,
48338,3.473096875,289.112476,661.728,,OK,
48340,3.591170147,294.4747452,672.576,,OK,
48342,3.764540526,300.8398414,672.576,,OK,
48344,3.915633375,307.0218676,683.424,,OK,
48346,4.068468491,313.3828628,694.272,,OK,
48348,4.210945724,319.730967,705.12,,OK,
48350,4.11287638,322.3728032,715.968,,OK,
48352,3.925595162,321.2564263,715.968,,OK,
48354,3.7570122,320.0281586,715.968,,OK,
48356,3.590700639,321.1241858,726.816,,OK,
48358,3.384885863,321.42185,726.816,,OK,
48360,3.177720941,321.4920971,726.816,,OK,
48362,3.028473743,320.7023313,726.816,,OK,
48364,2.927898711,322.1216046,737.664,,OK,
48366,2.952355028,318.8024048,737.664,,OK,
48368,2.848524095,320.0934649,737.664,,OK,
48370,2.790946603,322.0207491,748.512,,OK,
48372,2.631281517,322.2570543,759.36,,OK,
48374,2.528234283,321.2745286,770.208,,OK,
48376,2.406297897,321.8517807,770.208,,OK,
48378,2.298472515,321.1706889,781.056,,OK,
48380,2.208103261,322.0232533,791.904,,OK,
48384,2.092342328,321.667325,791.904,,OK,
48386,2.006398703,320.9500807,791.904,,OK,
48388,3.37893818,296.9830503,781.056,,OK,
48390,4.622029023,320.251442,791.904,,OK,
48392,4.422556396,321.681909,791.904,,OK,
48394,4.160044205,321.9042703,802.752,,OK,
48396,4.458921102,312.9621958,802.752,,OK,
48398,4.560588741,319.0477991,813.6,,OK,
48400,4.311979903,319.6306464,824.448,,OK,
48402,4.130695243,321.0420718,835.296,,OK,
48404,3.988856769,319.1807921,846.144,,OK,
48406,3.860941617,321.1230064,846.144,,OK,
48408,3.662944988,320.4300109,856.992,,OK,
48410,3.519560697,321.7988072,867.84,,OK,
48412,3.323565612,322.1824466,878.688,,OK,
48414,3.142669115,321.7532249,889.536,,OK,
48416,2.952875275,321.6472572,900.384,,OK,
48418,2.768827528,321.6553686,900.384,,OK,
48420,2.667807655,320.502859,911.232,,OK,
48422,2.585998135,321.8617143,922.08,,OK,
48424,2.435985543,321.6759177,932.928,,OK,
48426,2.422759801,319.451544,943.776,,OK,
48428,2.334523209,320.4625183,943.776,,OK,
48430,5.237131488,271.6862627,911.232,,OK,
48432,5.180176673,276.0121171,911.232,,OK,
48434,5.224938526,281.9084834,922.08,,OK,
48436,5.291292077,288.1950788,932.928,,OK,
48438,5.348056968,294.3946091,943.776,,OK,
48440,5.039796637,293.9787174,943.776,,OK,
48442,5.110813055,300.1547768,943.776,,OK,
48444,5.169713392,306.2079952,954.624,,OK,
48446,5.252301138,312.6991126,965.472,,OK,
48450,7.503306734,271.4307219,835.296,,OK,
48452,10.12531038,320.886087,824.448,,OK,
48454,9.568779483,322.106903,748.512,,OK,
48456,9.013985891,321.414821,748.512,,OK,
48458,8.468779064,321.7054977,737.664,,OK,
48460,8.030133519,320.2550473,737.664,,OK,
48462,7.624011333,318.7228688,694.272,,OK,
48464,7.281609486,320.8684506,705.12,,OK,
48466,6.895468379,321.9718023,715.968,,OK,
48468,6.508296557,321.2710831,726.816,,OK,
48470,6.279932911,318.4166049,737.664,,OK,
48472,6.085103097,321.5792608,737.664,,OK,
48474,5.712697765,321.7058786,737.664,,OK,
48476,5.360238203,321.7792233,683.424,,OK,
48478,5.031006614,321.8717561,672.576,,OK,
48480,4.767480902,321.0571609,672.576,,OK,
48482,4.53476186,320.0131847,672.576,,OK,
48484,4.363452542,321.8069974,672.576,,OK,
48486,4.137938147,321.0517752,672.576,,OK,
48488,3.947565749,322.143755,672.576,,OK,
48490,3.759459903,321.2058828,672.576,,OK,
48492,3.604700236,319.9225776,672.576,,OK,
48494,3.413611582,320.4698593,672.576,,OK,
48496,3.263240969,321.4775411,672.576,,OK,
48498,3.106345152,322.230449,672.576,,OK,
48500,2.954818781,321.5485258,672.576,,OK,
48502,2.789890469,321.8644916,672.576,,OK,
48504,2.636223453,321.5332733,672.576,,OK,
48506,2.490520939,321.2282901,672.576,,OK,
48510,2.652106081,316.1524069,672.576,,OK,
48512,2.707259438,319.6869667,683.424,,OK,
48514,2.632101021,321.1916914,694.272,,OK,
48516,2.800557971,315.8642792,705.12,,OK,
48518,3.021871397,322.205852,715.968,,OK,
48520,2.881098698,321.4363438,715.968,,OK,
48522,2.819831085,319.5355269,715.968,,OK,
48524,3.525965323,305.417548,705.12,,OK,
48526,4.339820747,321.9652001,694.272,,OK,
48528,4.111029798,321.2860346,661.728,,OK,
48530,4.235178019,315.1886332,640.032,,OK,
48532,4.419798365,322.3777368,640.032,,OK,
48534,4.150005814,322.4808543,629.184,,OK,
48536,4.398578041,314.3536929,618.336,,OK,
48538,4.543745011,321.0749424,618.336,,OK,
48540,6.642040843,282.9584641,585.792,,OK,
48542,6.754439013,291.3988757,596.64,,OK,
48544,6.881503547,300.1863472,607.488,,OK,
48546,7.186576922,311.9490248,618.336,,OK,
48548,7.316367962,321.2122583,629.184,,OK,
48550,6.897609437,321.8284899,640.032,,OK,
48552,6.495755805,321.3605386,596.64,,OK,
48554,6.095664033,321.2662511,564.096,,OK,
48556,5.748307746,320.7282877,574.944,,OK,
48558,5.539733789,318.3171632,585.792,,OK,
48560,5.385994754,321.3970724,596.64,,OK,
48562,5.067083957,321.6804944,596.64,,OK,
48564,6.186242217,298.7068783,585.792,,OK,
48566,8.480550647,255.8117012,585.792,,OK,
48568,10.31723348,293.6791772,596.64,,OK,
48570,11.40523682,321.4044641,607.488,,OK,
48572,10.71208632,321.0896353,607.488,,OK,
48574,10.10326749,322.0606204,618.336,,OK,
48576,9.844665767,316.0949806,618.336,,OK,
48578,9.599820295,322.0221188,629.184,,OK,
48580,9.056097645,321.1218609,596.64,,OK,
48582,8.550074243,322.0815841,574.944,,OK,
48584,8.017993541,322.0448011,564.096,,OK,
48586,7.540501639,321.666678,564.096,,OK,
48588,7.081008668,321.4780639,553.248,,OK,
48590,7.005721814,315.6016449,531.552,,OK,
48592,6.973737444,322.0956168,542.4,,OK,
48594,6.592081673,321.2283717,531.552,,OK,
48596,6.182105006,321.2608267,520.704,,OK,
48598,5.845049137,320.4716156,509.856,,OK,
48600,5.573053622,321.9647364,509.856,,OK,
48604,5.388508958,319.3443974,499.008,,OK,
48606,5.165902954,321.1712103,488.16,,OK,
48608,4.869810387,321.5996322,477.312,,OK,
48610,4.621209488,322.4918282,488.16,,OK,
48612,4.357489464,322.0901391,488.16,,OK,
48614,4.12437463,321.462487,499.008,,OK,
48616,3.902334132,320.8907603,509.856,,OK,
48618,4.890475325,301.1781671,509.856,,OK,
48620,5.053381423,308.67514,520.704,,OK,
48622,5.48839632,320.6887598,520.704,,OK,
48624,5.209461002,319.6633286,520.704,,OK,
48626,5.010182682,321.6843364,531.552,,OK,
48628,4.724378841,321.2470152,520.704,,OK,
48630,4.578279788,318.8602212,509.856,,OK,
48632,4.310175739,318.5716062,520.704,,OK,
48634,4.226334262,321.5403183,509.856,,OK,
48636,3.966495121,321.6092263,520.704,,OK,
48638,3.732583183,321.8331304,531.552,,OK,
48640,3.507798546,321.6971014,542.4,,OK,
48642,3.300885707,321.8942946,542.4,,OK,
48644,3.11147385,321.6239986,509.856,,OK,
48646,2.929369929,321.8218097,509.856,,OK,
48648,2.837308683,320.3654197,509.856,,OK,
48650,2.678469335,320.6612988,509.856,,OK,
48652,2.562769189,319.8340318,509.856,,OK,
48654,2.522631684,321.7546009,520.704,,OK,
48656,2.376609391,321.9408759,520.704,,OK,
48658,2.240826485,321.736793,531.552,,OK,
48660,2.118241517,322.01626,531.552,,OK,
48662,2.036788839,321.2012613,542.4,,OK,
48664,2.388399057,313.538709,542.4,,OK,
